MethodFullyQualifiedName,ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
core/src/main/java/org/apache/syncope/core/security/EncodePasswordCLI.java/main(String[]),22,12,1,2,2,1,1,5,2,21,0,9,4.2000,0,no
core/src/main/java/org/apache/syncope/core/security/EncodePasswordCLI.java/main(String[]),23,12,1,2,2,1,1,5,2,21,0,9,4.2000,0,no
core/src/main/java/org/apache/syncope/core/security/EncodePasswordCLI.java/main(String[]),26,12,1,2,2,1,1,5,2,21,0,9,4.2000,0,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map, Set, Map)",21,81,9,30,8,5,17,4,2,82,2,82,21.0000,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map, Set, Map)",22,81,9,30,8,5,17,4,2,82,2,82,21.0000,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map, Set, Map)",23,81,9,30,8,5,17,4,2,82,2,82,21.0000,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map, Set, Map)",26,81,9,30,8,5,17,4,2,82,2,82,21.0000,1,yes
client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDeleteAll.java/delete(),28,40,0,9,6,1,11,1,1,40,0,40,40.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDeleteAll.java/delete(),29,40,0,9,6,1,11,1,1,40,0,40,40.0000,0,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map, Set, Map)",20,81,9,30,8,5,17,4,2,82,2,82,21.0000,1,no
"core/src/main/java/org/apache/syncope/core/util/MappingUtil.java/prepareAttribute(ExternalResource, AbstractMappingItem, T, String, PasswordGenerator, Set, Map, Set, Map)",19,82,9,30,8,6,17,2,2,82,0,82,41.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",10,51,2,18,4,2,11,2,2,102,0,51,51.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",11,51,2,18,4,2,11,2,2,102,0,51,51.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",12,51,2,18,4,2,11,2,2,102,0,51,51.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",13,51,2,18,4,2,11,2,2,102,0,51,51.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",14,51,2,18,4,2,11,2,2,102,0,51,51.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",15,51,2,18,4,2,11,3,2,102,0,51,34.0000,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",16,51,2,18,4,2,11,4,2,102,3,51,26.2500,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",17,51,2,18,4,2,11,4,2,102,3,51,26.2500,0,no
"core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java/findByAccountIdItem(String, AttributableUtil)",18,51,2,18,4,2,11,4,2,102,3,51,26.2500,0,no
"core/logic/src/main/java/org/apache/syncope/core/logic/report/GroupReportlet.java/doExtractAttributes(ContentHandler, AnyTO, Collection, Collection, Collection)",28,49,5,12,4,1,10,1,1,49,0,49,49.0000,0,no
"core/logic/src/main/java/org/apache/syncope/core/logic/report/GroupReportlet.java/doExtractAttributes(ContentHandler, AnyTO, Collection, Collection, Collection)",29,49,5,12,4,1,10,1,1,49,0,49,49.0000,0,no
"core/logic/src/main/java/org/apache/syncope/core/logic/report/GroupReportlet.java/doExtractAttributes(ContentHandler, AnyTO, Collection, Collection, Collection)",27,49,5,12,4,1,10,1,1,49,0,49,49.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getColumns(WebMarkupContainer, ModalWindow, AttributableType, SchemaType, Collection)",9,72,5,8,5,2,16,3,1,144,0,72,48.0000,0,no
"console/src/main/java/org/apache/syncope/console/pages/Schema.java/getColumns(WebMarkupContainer, ModalWindow, AttributableType, SchemaType, Collection)",8,72,5,8,5,2,16,2,1,72,0,61,36.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),15,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),16,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),17,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),18,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),11,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),12,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),13,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),14,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/newAttrValue(),10,12,0,3,1,1,1,2,1,24,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/derivedSchemaClass(),1,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/derivedSchemaClass(),2,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/derivedSchemaClass(),3,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java/derivedSchemaClass(),4,12,0,3,1,1,1,1,1,12,0,12,12.0000,0,no
"client/console/src/main/java/org/apache/syncope/client/console/rest/GroupRestClient.java/search(String, String, int, int, SortParam, String)",27,1,6,0,0,1,0,2,2,2,0,1,1.0000,0,no
"client/console/src/main/java/org/apache/syncope/client/console/rest/GroupRestClient.java/search(String, String, int, int, SortParam, String)",28,1,6,0,0,1,0,3,3,2,0,1,0.6667,0,no
"client/console/src/main/java/org/apache/syncope/client/console/rest/GroupRestClient.java/search(String, String, int, int, SortParam, String)",29,1,6,0,0,1,0,3,3,2,0,1,0.6667,0,no
core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java/init(),3,9,0,1,2,1,0,1,1,9,0,9,9.0000,0,no
core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java/init(),4,9,0,1,2,1,0,1,1,9,0,9,9.0000,0,no
core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java/init(),1,9,0,1,2,1,0,1,1,9,0,9,9.0000,0,no
core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java/init(),2,9,0,1,2,1,0,1,1,9,0,9,9.0000,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/rest/TaskRestClient.java/getTaskType(Class),25,12,1,5,5,1,1,1,1,12,0,12,12.0000,0,no
client/old_console/src/main/java/org/apache/syncope/client/console/rest/TaskRestClient.java/getTaskType(Class),27,12,1,5,5,1,1,1,1,12,0,12,12.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",5,102,4,44,6,3,34,6,1,105,3,105,18.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",6,102,4,44,6,3,34,7,1,105,6,105,15.8571,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",7,102,4,44,6,3,34,8,2,105,6,105,13.8750,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",8,102,4,44,6,3,34,8,2,105,6,105,13.8750,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",9,102,4,44,6,3,34,9,2,207,6,105,23.6667,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",1,105,4,40,6,3,25,1,1,105,0,105,105.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",2,105,4,40,6,3,25,1,1,105,0,105,105.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",3,105,4,40,6,3,25,1,1,105,0,105,105.0000,0,no
"core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java/fill(AbstractAttributable, AbstractAttributableMod, AttributableUtil, SyncopeClientCompositeErrorException)",4,105,4,40,6,3,25,1,1,105,0,105,105.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskDelete.java/delete(),28,18,0,6,6,1,1,6,2,34,0,16,5.6667,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskDelete.java/delete(),29,18,0,6,6,1,1,6,2,34,0,16,5.6667,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/task/TaskDelete.java/delete(),27,18,0,6,6,1,1,6,2,34,0,16,5.6667,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/retrieveVirAttrValue(AbstractAttributable, AbstractVirAttr, AttributableUtil, IntMappingType, Map, ConnectorFactory)",7,36,6,11,8,3,12,3,2,40,4,40,14.6667,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/retrieveVirAttrValue(AbstractAttributable, AbstractVirAttr, AttributableUtil, IntMappingType, Map, ConnectorFactory)",8,36,6,11,8,3,12,3,2,40,4,40,14.6667,0,no
"core/src/main/java/org/apache/syncope/core/connid/ConnObjectUtil.java/retrieveVirAttrValue(AbstractAttributable, AbstractVirAttr, AttributableUtil, IntMappingType, Map, ConnectorFactory)",9,36,6,11,8,3,12,4,2,76,4,40,20.0000,0,no
"client/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchClausePanel.java/getObject(String, IModel)",28,38,2,13,1,1,1,2,1,38,33,38,35.5000,0,yes
"client/console/src/main/java/org/apache/syncope/client/console/panels/search/SearchClausePanel.java/getObject(String, IModel)",29,38,2,13,1,1,1,2,1,38,33,38,35.5000,0,yes
"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java/setSchemaModalPage(PageReference, ModalWindow, SchemaTO, boolean)",19,129,4,9,3,1,34,6,3,138,9,132,24.5000,0,no
"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java/setSchemaModalPage(PageReference, ModalWindow, SchemaTO, boolean)",26,132,4,9,3,1,35,11,4,144,9,132,13.9091,1,yes
"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java/setSchemaModalPage(PageReference, ModalWindow, SchemaTO, boolean)",20,129,4,9,3,1,34,6,3,138,9,132,24.5000,1,no
"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java/setSchemaModalPage(PageReference, ModalWindow, SchemaTO, boolean)",21,129,4,9,3,1,34,6,3,138,9,132,24.5000,1,yes
"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java/setSchemaModalPage(PageReference, ModalWindow, SchemaTO, boolean)",22,132,4,9,3,1,35,11,4,144,9,132,13.9091,1,no
"console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java/setSchemaModalPage(PageReference, ModalWindow, SchemaTO, boolean)",23,132,4,9,3,1,35,11,4,144,9,132,13.9091,1,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",18,74,2,15,4,2,11,5,2,148,3,67,30.2000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",19,73,2,17,4,2,12,7,2,150,3,67,21.8571,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",15,74,2,15,4,2,11,5,2,148,3,67,30.2000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",16,74,2,15,4,2,11,5,2,148,3,67,30.2000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",17,74,2,15,4,2,11,5,2,148,3,67,30.2000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDeleteByAttribute.java/delete(),28,32,0,8,4,1,8,1,1,32,0,32,32.0000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/user/UserDeleteByAttribute.java/delete(),29,32,0,8,4,1,8,1,1,32,0,32,32.0000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",26,76,2,18,4,2,12,10,3,159,3,67,16.2000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",21,73,2,17,4,2,12,7,2,150,3,67,21.8571,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",22,76,2,18,4,2,12,10,3,159,3,67,16.2000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",23,76,2,18,4,2,12,10,3,159,3,67,16.2000,0,no
"core/src/main/java/org/apache/syncope/core/propagation/impl/AbstractPropagationTaskExecutor.java/execute(PropagationTask, PropagationReporter)",20,73,2,17,4,2,12,7,2,150,3,67,21.8571,0,no
core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java/evaluateFinalPolicySpec(PasswordPolicySpec),6,30,1,10,1,1,0,2,2,30,0,30,15.0000,0,no
core/src/main/java/org/apache/syncope/core/connid/PasswordGenerator.java/evaluateFinalPolicySpec(PasswordPolicySpec),7,20,1,10,1,1,0,3,3,30,10,30,13.3333,0,no
installer/src/main/java/org/apache/syncope/installer/utilities/HttpUtils.java/getWithBasicAuth(String),19,12,1,2,2,1,3,3,1,13,1,9,4.6667,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleDelete.java/delete(),28,17,0,5,5,1,1,5,2,32,0,15,6.4000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleDelete.java/delete(),29,17,0,5,5,1,1,5,2,32,0,15,6.4000,0,no
client/cli/src/main/java/org/apache/syncope/client/cli/commands/role/RoleDelete.java/delete(),27,17,0,5,5,1,1,5,2,32,0,15,6.4000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),16,28,1,10,4,1,4,3,2,58,1,29,19.6667,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),17,28,1,10,4,1,4,3,2,58,1,29,19.6667,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),18,28,1,10,4,1,4,3,2,58,1,29,19.6667,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),10,29,1,10,4,1,4,2,2,58,0,29,29.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),11,29,1,10,4,1,4,2,2,58,0,29,29.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),12,29,1,10,4,1,4,2,2,58,0,29,29.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),13,29,1,10,4,1,4,2,2,58,0,29,29.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),14,29,1,10,4,1,4,2,2,58,0,29,29.0000,0,no
core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java/bulkAction(BulkAction),15,28,1,10,4,1,4,3,2,58,1,29,19.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",10,56,3,8,1,2,16,2,1,112,0,56,56.0000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",22,52,3,8,1,2,12,12,3,112,4,56,9.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",23,52,3,8,1,2,12,12,3,112,4,56,9.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",26,52,3,8,1,2,12,12,3,112,4,56,9.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",20,52,3,8,1,2,12,8,2,112,4,56,14.5000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",21,52,3,8,1,2,12,8,2,112,4,56,14.5000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",11,56,3,8,1,2,16,2,1,112,0,56,56.0000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",12,56,3,8,1,2,16,6,2,112,0,56,18.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",13,56,3,8,1,2,16,6,2,112,0,56,18.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",14,56,3,8,1,2,16,6,2,112,0,56,18.6667,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",15,56,3,8,1,2,16,7,2,112,4,56,16.5714,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",16,56,3,8,1,2,16,8,2,112,4,56,14.5000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",17,56,3,8,1,2,16,8,2,112,4,56,14.5000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",18,56,3,8,1,2,16,8,2,112,4,56,14.5000,0,no
"console/src/main/java/org/apache/syncope/console/SyncopeApplication.java/setupNavigationPanel(WebPage, XMLRolesReader, boolean)",19,52,3,8,1,2,12,8,2,112,4,56,14.5000,0,no
