@relation BOOKKEEPER-Training-2

@attribute LOC numeric
@attribute NumParameters numeric
@attribute NumAuthors numeric
@attribute NumRevisions numeric
@attribute TotalStmtAdded numeric
@attribute TotalStmtDeleted numeric
@attribute NumBranches numeric
@attribute NestingDepth numeric
@attribute NumLocalVariables numeric
@attribute NumCodeSmells numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute IsBuggy {no,yes}

@data
1,0,0,0,0,0,0,0,0,0,0,0,no
2,2,0,0,0,0,0,0,1,0,0,0,no
5,0,0,0,0,0,1,1,1,0,0,0,no
18,1,0,0,0,0,5,2,6,0,0,0,no
6,1,0,0,0,0,2,1,1,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,0,0,0,0,0,0,0,1,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,2,1,1,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
28,2,1,1,0,0,10,4,4,0,0,0,no
16,0,1,1,16,0,2,2,1,0,16,16,no
5,2,1,1,5,0,0,1,0,0,5,5,no
7,1,1,1,7,0,0,1,0,0,7,7,no
5,1,1,1,5,0,0,1,0,0,5,5,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
16,1,1,1,16,0,5,3,1,0,16,16,yes
7,0,1,1,7,0,3,2,3,0,7,7,no
9,1,1,1,9,0,3,1,2,0,9,9,no
6,1,1,1,6,0,0,0,0,0,6,6,no
1,1,1,1,1,0,0,0,0,0,1,1,no
1,2,1,1,1,0,0,0,0,0,1,1,no
4,1,1,1,4,0,1,1,2,0,4,4,no
2,1,1,1,2,0,1,1,1,0,2,2,no
7,1,1,1,0,0,2,2,2,0,0,0,yes
13,1,1,1,13,0,4,2,4,0,13,13,yes
2,0,1,1,2,0,1,1,1,0,2,2,yes
9,8,0,0,0,0,1,1,1,0,0,0,yes
4,2,1,1,0,0,1,1,0,0,0,0,yes
9,6,1,1,9,0,1,1,1,0,9,9,yes
9,5,1,1,9,0,1,1,1,0,9,9,yes
2,0,0,0,0,0,1,1,1,0,0,0,yes
2,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
24,1,0,0,0,0,3,1,10,0,0,0,no
4,5,0,0,0,0,1,1,1,0,0,0,no
4,0,0,0,0,0,1,1,0,0,0,0,no
9,1,0,0,0,0,1,1,3,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
7,0,2,3,3,0,0,0,0,0,1,1,no
4,0,0,0,0,0,1,2,0,0,0,0,yes
6,0,1,2,1,0,1,1,0,0,1,0.5,no
7,0,1,1,7,0,1,2,0,0,7,7,no
7,0,1,1,7,0,2,2,0,0,7,7,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
7,0,1,1,0,3,3,3,0,0,3,3,no
2,0,0,0,0,0,0,0,1,0,0,0,no
9,2,0,0,0,0,2,2,0,0,0,0,no
25,1,0,0,0,0,5,3,6,0,0,0,no
31,1,1,1,2,0,4,2,6,0,2,2,no
100,2,2,4,29,0,25,4,13,0,15,7.25,yes
7,5,0,0,0,0,0,0,1,0,0,0,no
18,5,1,1,8,0,3,2,5,0,8,8,yes
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
4,0,1,1,4,0,1,2,0,0,4,4,yes
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,0,1,1,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
5,0,0,0,0,0,2,2,0,0,0,0,no
4,3,0,0,0,0,1,1,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
24,0,0,0,0,0,5,5,7,0,0,0,yes
8,0,0,0,0,0,2,3,2,0,0,0,no
9,0,0,0,0,0,2,2,0,0,0,0,no
56,1,1,1,0,0,17,5,6,0,0,0,no
2,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,2,2,1,0,0,0,no
4,1,0,0,0,0,1,1,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
25,0,0,0,0,0,7,3,0,0,0,0,no
7,1,0,0,0,0,2,2,0,0,0,0,no
14,1,0,0,0,0,5,2,4,0,0,0,no
8,1,0,0,0,0,2,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,0,1,1,1,0,0,0,0,0,1,1,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
32,0,0,0,0,0,4,1,5,0,0,0,yes
18,1,0,0,0,0,2,1,3,0,0,0,no
13,1,1,2,3,3,3,2,1,0,3,3,yes
26,7,2,3,4,0,3,3,6,0,4,1.333333,no
24,5,1,1,24,0,2,2,4,0,24,24,no
26,4,1,1,26,0,3,3,4,0,26,26,no
5,0,1,1,3,0,2,1,0,0,3,3,yes
8,1,0,0,0,0,1,1,1,0,0,0,no
4,0,0,0,0,0,1,1,1,0,0,0,no
12,1,0,0,0,0,2,2,2,0,0,0,no
4,0,0,0,0,0,2,1,2,0,0,0,no
7,0,1,2,3,0,1,1,1,0,2,1.5,no
5,2,1,3,2,1,0,0,0,0,1,1,yes
15,2,2,2,8,0,7,3,3,0,5,4,no
28,2,0,0,0,0,5,2,6,0,0,0,yes
25,3,1,1,3,0,7,1,1,0,3,3,no
21,4,2,2,2,0,7,4,2,0,2,1,no
1,2,1,1,1,0,0,0,0,0,1,1,no
4,1,0,0,0,0,1,1,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,yes
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,1,1,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
9,0,0,0,0,0,1,1,1,0,0,0,no
2,1,0,0,0,0,0,0,0,0,0,0,no
7,1,0,0,0,0,2,1,1,0,0,0,yes
2,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
18,0,0,0,0,0,4,3,3,0,0,0,no
7,0,0,0,0,0,2,1,2,0,0,0,no
10,1,0,0,0,0,2,1,3,0,0,0,no
10,3,0,0,0,0,2,1,3,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
11,0,0,0,0,0,3,3,1,0,0,0,no
6,1,0,0,0,0,2,2,0,0,0,0,no
10,1,0,0,0,0,3,3,0,0,0,0,no
4,3,0,0,0,0,1,1,0,0,0,0,no
3,1,0,0,0,0,0,0,1,0,0,0,no
19,1,1,1,0,0,4,2,6,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
12,2,1,1,12,0,1,2,4,0,12,12,no
9,0,1,1,9,0,3,3,1,0,9,9,no
0,2,1,1,11,0,0,0,0,0,11,11,no
0,2,1,1,5,0,0,0,0,0,5,5,no
0,1,1,1,4,0,0,0,0,0,4,4,no
0,3,1,1,1,0,0,0,0,0,1,1,no
0,0,1,1,1,0,0,0,0,0,1,1,no
1,1,1,1,1,0,0,0,0,0,1,1,no
19,2,1,1,19,0,6,3,4,0,19,19,no
1,3,1,1,1,0,0,0,0,0,1,1,no
35,4,1,1,35,0,10,3,7,0,35,35,no
34,1,1,1,34,0,8,2,8,0,34,34,no
3,5,1,1,3,0,2,1,2,0,3,3,no
6,0,1,1,6,0,0,0,0,0,6,6,no
1,0,1,1,1,0,0,0,0,0,1,1,no
18,1,1,1,18,0,4,3,5,0,18,18,no
7,2,1,1,7,0,4,5,1,0,7,7,no
13,1,1,1,0,0,2,2,1,0,0,0,no
11,0,1,1,0,0,2,2,1,0,0,0,no
15,1,1,1,0,0,2,2,1,0,0,0,no
17,1,0,0,0,0,4,3,3,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,1,1,2,0,1,1,0,0,2,2,no
5,0,1,1,5,0,2,2,0,0,5,5,no
29,2,0,0,0,0,6,4,8,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
9,1,0,0,0,0,2,1,1,0,0,0,no
4,2,0,0,0,0,1,1,1,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
3,1,0,0,0,0,1,1,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,1,1,1,0,0,0,no
4,0,0,0,0,0,1,2,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
6,1,1,1,6,0,1,2,1,0,6,6,no
10,1,0,0,0,0,2,2,3,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
0,1,1,1,0,0,0,0,0,0,0,0,no
15,7,0,0,0,0,2,1,0,0,0,0,no
11,4,0,0,0,0,2,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,5,0,0,0,0,0,0,0,0,0,0,no
0,3,1,1,0,0,0,0,0,0,0,0,no
0,5,1,1,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
0,3,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,4,0,0,0,0,0,0,0,0,0,0,no
15,1,1,1,1,0,2,1,5,0,1,1,no
1,5,0,0,0,0,0,0,0,0,0,0,no
6,1,0,0,0,0,1,1,4,0,0,0,no
30,0,1,1,1,0,6,3,11,0,1,1,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
27,0,1,1,1,0,5,2,6,0,1,1,no
11,5,0,0,0,0,3,1,2,0,0,0,no
6,1,0,0,0,0,3,2,1,0,0,0,no
11,5,1,1,1,0,3,2,4,0,1,1,yes
1,2,0,0,0,0,0,0,0,0,0,0,yes
1,0,1,1,2,0,0,0,0,0,2,2,no
7,1,0,0,0,0,1,1,1,0,0,0,no
7,1,0,0,0,0,2,2,3,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
7,0,0,0,0,0,3,3,2,0,0,0,no
8,1,0,0,0,0,4,2,1,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
1,2,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
26,0,1,1,0,0,3,3,15,0,0,0,no
30,1,1,1,19,0,1,1,6,0,19,19,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,0,1,1,1,0,0,0,0,0,1,1,no
3,0,0,0,0,0,1,1,0,0,0,0,no
4,0,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
2,0,0,0,0,0,1,1,0,0,0,0,no
8,0,0,0,0,0,3,1,1,0,0,0,no
6,0,0,0,0,0,3,1,0,0,0,0,no
30,0,1,1,0,0,13,2,4,0,0,0,no
6,1,0,0,0,0,2,1,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
6,0,0,0,0,0,2,1,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,0,0,0,0,0,0,0,1,0,0,0,yes
4,2,0,0,0,0,0,0,3,0,0,0,yes
4,2,0,0,0,0,0,0,2,0,0,0,no
6,2,0,0,0,0,1,1,0,0,0,0,no
7,2,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
16,3,0,0,0,0,5,1,0,0,0,0,no
4,0,0,0,0,0,1,1,0,0,0,0,no
8,2,1,1,0,0,3,2,0,0,0,0,no
2,2,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
29,3,1,1,1,0,7,1,1,0,1,1,yes
12,1,1,1,0,0,4,2,1,0,0,0,no
9,1,0,0,0,0,3,2,1,0,0,0,no
16,1,0,0,0,0,6,2,0,0,0,0,yes
10,1,1,1,0,0,4,2,1,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
20,3,0,0,0,0,6,1,0,0,0,0,no
9,0,0,0,0,0,1,1,1,0,0,0,no
28,1,1,1,2,0,8,3,1,0,2,2,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
12,0,0,0,0,0,5,2,8,0,0,0,yes
4,4,0,0,0,0,1,1,0,0,0,0,no
10,0,1,1,0,6,1,1,0,0,6,6,no
8,2,0,0,0,0,1,1,2,0,0,0,no
12,2,0,0,0,0,3,1,2,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,4,3,1,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
23,2,0,0,0,0,7,4,3,0,0,0,no
15,4,0,0,0,0,4,2,3,0,0,0,no
19,2,0,0,0,0,2,1,4,0,0,0,yes
10,1,1,1,0,0,3,2,1,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
6,0,1,1,6,0,1,1,1,0,6,6,yes
30,4,1,2,30,0,10,6,4,0,27,15,no
14,6,1,2,14,0,4,2,3,0,11,7,yes
2,3,1,1,1,0,0,0,1,0,1,1,no
1,3,1,1,1,0,0,0,0,0,1,1,no
7,4,1,1,7,0,2,2,0,0,7,7,no
2,5,1,1,1,0,0,0,1,0,1,1,no
1,5,1,1,1,0,0,0,0,0,1,1,no
4,6,1,1,4,0,1,1,0,0,4,4,no
1,2,0,0,0,0,0,0,0,0,0,0,no
8,3,0,0,0,0,2,2,0,0,0,0,no
1,4,0,0,0,0,0,0,0,0,0,0,no
11,5,0,0,0,0,1,1,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,yes
1,2,0,0,0,0,0,0,0,0,0,0,yes
4,2,0,0,0,0,1,1,0,0,0,0,no
7,3,0,0,0,0,2,1,2,0,0,0,yes
30,2,1,1,4,0,5,3,5,0,4,4,yes
19,3,0,0,0,0,2,1,4,0,0,0,no
2,1,0,0,0,0,1,1,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,3,1,1,0,14,0,0,0,0,14,14,no
1,2,1,1,1,0,0,0,0,0,1,1,no
24,4,1,1,24,0,7,3,4,0,24,24,yes
16,2,1,1,1,0,3,1,3,0,1,1,yes
10,2,0,0,0,0,3,2,2,0,0,0,no
20,4,0,0,0,0,3,2,3,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
7,2,1,1,6,0,2,1,1,0,6,6,no
1,1,0,0,0,0,0,0,0,0,0,0,no
6,0,1,1,6,0,1,1,1,0,6,6,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
27,2,0,0,0,0,10,1,2,0,0,0,yes
34,3,0,0,0,0,12,3,5,0,0,0,yes
27,2,1,1,0,0,8,3,3,0,0,0,yes
4,2,0,0,0,0,2,2,0,0,0,0,no
2,2,0,0,0,0,0,0,0,0,0,0,no
22,1,1,1,2,0,7,3,2,0,2,2,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,1,0,0,0,no
9,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
2,1,0,0,0,0,0,0,1,0,0,0,no
1,1,1,1,1,0,0,0,0,0,1,1,no
0,2,0,0,0,0,0,0,0,0,0,0,no
0,2,0,0,0,0,0,0,0,0,0,0,no
25,7,0,0,0,0,5,3,2,0,0,0,no
5,0,0,0,0,0,2,2,0,0,0,0,no
4,2,0,0,0,0,1,1,0,0,0,0,no
3,2,0,0,0,0,1,1,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
1,4,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
12,4,0,0,0,0,2,1,0,0,0,0,no
3,2,0,0,0,0,1,1,0,0,0,0,no
1,3,0,0,0,0,0,0,0,0,0,0,no
8,2,0,0,0,0,0,0,0,0,0,0,no
4,2,0,0,0,0,1,2,0,0,0,0,no
4,1,0,0,0,0,1,2,0,0,0,0,no
4,1,0,0,0,0,1,2,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
7,2,0,0,0,0,2,1,1,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,1,1,1,0,0,0,no
11,1,0,0,0,0,5,2,2,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,1,0,0,0,no
4,1,0,0,0,0,1,1,1,0,0,0,no
1,0,1,1,1,0,0,0,0,0,1,1,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
7,1,1,1,0,0,2,2,3,0,0,0,no
6,2,0,0,0,0,3,2,3,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
20,2,0,0,0,0,8,8,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,1,1,2,0,0,0,no
0,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,2,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,1,0,0,0,0,1,1,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
6,0,0,0,0,0,3,2,0,0,0,0,yes
8,1,0,0,0,0,3,1,0,0,0,0,yes
13,0,0,0,0,0,4,1,1,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
5,1,0,0,0,0,1,1,1,0,0,0,no
5,2,0,0,0,0,1,1,1,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,2,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
1,1,0,0,0,0,0,0,0,0,0,0,no
1,0,0,0,0,0,0,0,0,0,0,0,no
3,0,0,0,0,0,0,0,1,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,no
4,0,0,0,0,0,1,1,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,1,1,0,0,0,0,yes
5,0,0,0,0,0,1,1,1,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,no
10,1,0,0,0,0,4,1,0,0,0,0,no
25,2,0,0,0,0,8,3,3,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
8,1,0,0,0,0,3,1,0,0,0,0,no
5,1,0,0,0,0,1,1,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,no
10,1,0,0,0,0,4,2,0,0,0,0,yes
3,1,0,0,0,0,0,0,0,0,0,0,yes
3,0,0,0,0,0,0,0,0,0,0,0,yes
4,2,0,0,0,0,1,1,0,0,0,0,yes
2,2,0,0,0,0,0,0,0,0,0,0,yes
6,1,0,0,0,0,2,1,0,0,0,0,yes
4,1,0,0,0,0,1,1,0,0,0,0,yes
4,1,0,0,0,0,1,1,0,0,0,0,yes
2,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,1,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
1,0,0,0,0,0,0,0,0,0,0,0,yes
